studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 136|COMP:0000063,Above ground dry biomass - g|day 168|COMP:0000064,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Grain yield - g/m2|CO_350:0000260,Growth stage - Zadoks|CO_350:0000689,Lodging severity - 0-9 Rating|CO_350:0005007,Pea above ground dry biomass - g|day 136|COMP:0000060,Pea above ground dry biomass - g|day 168|COMP:0000061,Pea flowering date - Julian day|COMP:0000053,Pea freeze damage severity - 0-5 Rating|COMP:0000051,Pea grain weight - g|COMP:0000009,Pea grain yield - g/m2|COMP:0000049,Pea plant height - cm|day 134|COMP:0000062,Pea plant height - cm|day 164|COMP:0000040,Pea winter survival - percent|COMP:0000050,Plant height - cm|day 134|COMP:0000054,Plant height - cm|day 164|COMP:0000023,Weed above ground dry biomass - g|day 136|COMP:0000065,Weed above ground dry biomass - g|day 168|COMP:0000066,Winter survival - percent|CO_350:0000170,notes,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Calypson,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Lightning,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_NY17024-2-45,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Saturn,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Scala,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Violetta,Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703623,NF13-4124-4_3,,,plot,703632,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_350,10,10,350,13,17,test,,,,4,679,179.6296296,11,7,,,140,,1038,274.6031746,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703623,NF13-4124-4_3,,,subplot,716375,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_350_subplot_1,10,10,350,13,17,test,,,,,,,,,,,,,,,32,64,,44,69,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703623,NF13-4124-4_3,,,subplot,716376,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_350_subplot_2,10,10,350,13,17,test,,,,,,,,,,,,,,,34,63,,47,76,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703623,NF13-4124-4_3,,,subplot,716377,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_350_subplot_3,10,10,350,13,17,test,,145.1,,,,,,,58.7,,,,,,37,62,,46,72,0.2,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,plot,703760,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_351,10,10,351,13,18,test,,,,4,640,169.3121693,11,4,,,140,,40,10.58201058,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,subplot,716333,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_351_subplot_1,10,10,351,13,18,test,,,,,,,,,,,,,,,0,0,,44,70,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,subplot,716334,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_351_subplot_2,10,10,351,13,18,test,,,,,,,,,,,,,,,0,0,,40,66,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,subplot,716335,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_351_subplot_3,10,10,351,13,18,test,,115.2,,,,,,,0,,,,,,0,0,,40,65,11.3,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,plot,703826,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_352,10,10,352,13,19,test,,,,4,394,104.2328042,12,7,,,140,,870,230.1587302,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,subplot,716963,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_352_subplot_1,10,10,352,13,19,test,,,,,,,,,,,,,,,32,75,,41,78,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,subplot,716964,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_352_subplot_2,10,10,352,13,19,test,,,,,,,,,,,,,,,31,78,,42,66,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703625,FLLA16083-25,,,subplot,716965,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_352_subplot_3,10,10,352,13,19,test,,143.2,,,,,,,75.4,,,,,,42,73,,43,59,0,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703946,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_353,10,10,353,13,20,test,,,,NA,91,27.15121136,NA,9,,,140,,1584,472.6100967,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717047,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_353_subplot_1,10,10,353,13,20,test,,5,,,,,,,57.3,,,,,,18,78,,0,0,0.1,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717048,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_353_subplot_2,10,10,353,13,20,test,,,,,,,,,,,,,,,24,70,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717049,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_353_subplot_3,10,10,353,13,20,test,,,,,,,,,,,,,,,17,65,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703908,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_354,10,10,354,13,21,test,,,,NA,20,5.417411561,NA,9,,,140,,1849,500.8396988,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717029,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_354_subplot_1,10,10,354,13,21,test,,0,,,,,,,56.8,,,,,,19,72,,0,0,0.5,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717030,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_354_subplot_2,10,10,354,13,21,test,,,,,,,,,,,,,,,15,73,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717031,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_354_subplot_3,10,10,354,13,21,test,,,,,,,,,,,,,,,27,75,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,plot,703777,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_355,10,10,355,13,22,test,,,,4,735,194.4444444,11,2,,,140,,6,1.587301587,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,subplot,716687,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_355_subplot_1,10,10,355,13,22,test,,,364.7,,,,,,,434.7,,,,,0,0,,41,70,,0.9,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,subplot,716688,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_355_subplot_2,10,10,355,13,22,test,,,,,,,,,,,,,,,0,0,,39,65,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,subplot,716689,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_355_subplot_3,10,10,355,13,22,test,,,,,,,,,,,,,,,0,0,,41,68,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,plot,703839,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_356,10,10,356,13,23,test,,,,4,714,188.8888889,11,6,,,140,,891,235.7142857,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,subplot,716345,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_356_subplot_1,10,10,356,13,23,test,,,237.1,,,,,,,370.1,,,,,34,68,,37,65,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,subplot,716346,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_356_subplot_2,10,10,356,13,23,test,,,,,,,,,,,,,,,31,63,,40,67,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703572,FLLA11019-8,,,subplot,716347,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_356_subplot_3,10,10,356,13,23,test,,,,,,,,,,,,,,,32,69,,40,75,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,plot,703999,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_357,10,10,357,13,24,test,,,,4,607,160.5820106,11,2,,,140,,3,0.793650794,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,subplot,716465,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_357_subplot_1,10,10,357,13,24,test,,,,,,,,,,,,,,,0,0,,45,64,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,subplot,716466,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_357_subplot_2,10,10,357,13,24,test,,,,,,,,,,,,,,,0,0,,45,65,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,subplot,716467,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_357_subplot_3,10,10,357,13,24,test,,,259.8,,,,,,,325.8,,,,,0,0,,42,66,,0.6,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,plot,703969,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_358,10,10,358,13,25,test,,,,4,786,207.9365079,11,4,,,140,,357,94.44444444,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,subplot,717026,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_358_subplot_1,10,10,358,13,25,test,,,,,,,,,,,,,,,31,71,,49,78,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,subplot,717027,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_358_subplot_2,10,10,358,13,25,test,,,,,,,,,,,,,,,36,56,,54,75,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703604,LA17075SBSS-29-1,,,subplot,717028,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_358_subplot_3,10,10,358,13,25,test,,,385.9,,,,,,,517.9,,,,,35,59,,48,73,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,plot,703769,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_359,10,10,359,14,25,test,,,,4,954,252.3809524,11,2,,,140,,8,2.116402116,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,subplot,717263,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_359_subplot_1,10,10,359,14,25,test,,251.3,,,,,,,0,,,,,,0,0,,48,72,0.1,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,subplot,717264,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_359_subplot_2,10,10,359,14,25,test,,,,,,,,,,,,,,,0,0,,51,74,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,subplot,717265,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_359_subplot_3,10,10,359,14,25,test,,,,,,,,,,,,,,,0,0,,49,75,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703575,SCLA17031SBSS-4-1,,,subplot,716195,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_35_subplot_1,2,2,35,3,7,test,,171.4,,,,,,,9.9,,,,,,25,79,,42,86,0.3,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703575,SCLA17031SBSS-4-1,,,subplot,716196,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_35_subplot_2,2,2,35,3,7,test,,,,,,,,,,,,,,,25,67,,39,75,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703575,SCLA17031SBSS-4-1,,,subplot,716197,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_35_subplot_3,2,2,35,3,7,test,,,,,,,,,,,,,,,23,66,,43,82,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703575,SCLA17031SBSS-4-1,,,plot,703860,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_36,2,2,36,3,8,test,,,,2,1009,278.053351,11,2,,,140,NA,3,0.826719577,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,plot,703629,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_360,10,10,360,14,24,test,,,,4,609,162.7384961,11,6,,,140,,945,252.5252525,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,subplot,716744,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_360_subplot_1,10,10,360,14,24,test,,194.7,,,,,,,41.3,,,,,,43,77,,46,73,0.1,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,subplot,716745,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_360_subplot_2,10,10,360,14,24,test,,,,,,,,,,,,,,,35,78,,45,72,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703570,NF12AS-107-4_4,,,subplot,716746,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_360_subplot_3,10,10,360,14,24,test,,,,,,,,,,,,,,,29,79,,43,70,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703748,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_361,10,10,361,14,23,test,,,,NA,11,2.91005291,NA,9,,,140,,1822,482.010582,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716825,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_361_subplot_1,10,10,361,14,23,test,,,,,,,,,,,,,,,16,82,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716826,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_361_subplot_2,10,10,361,14,23,test,,,,,,,,,,,,,,,20,84,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716827,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_361_subplot_3,10,10,361,14,23,test,,,0,,,,,,,75,,,,,26,75,,0,0,,0.8,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703835,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_362,10,10,362,14,22,test,,,,NA,15,4.409171076,NA,9,,,140,,1656,486.7724868,,,100,,,,,100,,,,,,,,1
