"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","notes","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Calypson","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Lightning","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_NY17024-2-45","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Saturn","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Scala","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Violetta","Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703623","NF13-4124-4_3","","subplot","716984","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_62_subplot_1","3","3","62","5","6","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703623","NF13-4124-4_3","","subplot","716985","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_62_subplot_2","3","3","62","5","6","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703623","NF13-4124-4_3","","subplot","716986","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_62_subplot_3","3","3","62","5","6","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","plot","704000","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_63","3","3","63","5","7","test","","","","","3","197.05370732768","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","subplot","716321","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_63_subplot_1","3","3","63","5","7","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","subplot","716322","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_63_subplot_2","3","3","63","5","7","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","subplot","716323","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_63_subplot_3","3","3","63","5","7","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","plot","704001","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_64","3","3","64","5","8","test","","","","","3","202.198665096192","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","subplot","717224","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_64_subplot_1","3","3","64","5","8","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","subplot","717225","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_64_subplot_2","3","3","64","5","8","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703616","NC21-6505","","subplot","717226","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_64_subplot_3","3","3","64","5","8","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","plot","703649","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_65","3","3","65","5","9","test","","","","","2","252.210503888356","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","subplot","716741","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_65_subplot_1","3","3","65","5","9","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","subplot","716742","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_65_subplot_2","3","3","65","5","9","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","subplot","716743","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_65_subplot_3","3","3","65","5","9","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","plot","703655","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_66","3","3","66","5","10","test","","","","","1","208.368388580403","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","subplot","716366","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_66_subplot_1","3","3","66","5","10","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","subplot","716367","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_66_subplot_2","3","3","66","5","10","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703563","NC21-6497","","subplot","716368","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_66_subplot_3","3","3","66","5","10","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","plot","703761","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_67","3","3","67","5","11","test","","","","","2","205.549845837616","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","subplot","716927","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_67_subplot_1","3","3","67","5","11","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","subplot","716928","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_67_subplot_2","3","3","67","5","11","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","subplot","716929","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_67_subplot_3","3","3","67","5","11","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","plot","703836","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_68","3","3","68","5","12","test","","","","","1","186.097427476738","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","subplot","716903","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_68_subplot_1","3","3","68","5","12","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","subplot","716904","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_68_subplot_2","3","3","68","5","12","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703550","NF12AS-122-4_3","","subplot","716905","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_68_subplot_3","3","3","68","5","12","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","plot","703991","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_69","3","3","69","5","13","test","","","","","1","269.949249541086","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","716909","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_69_subplot_1","3","3","69","5","13","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","716910","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_69_subplot_2","3","3","69","5","13","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","716911","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_69_subplot_3","3","3","69","5","13","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","716231","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_6_subplot_1","2","2","6","1","6","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","716232","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_6_subplot_2","2","2","6","1","6","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","716233","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_6_subplot_3","2","2","6","1","6","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703571","FLLA17088-77","","plot","703800","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_7","2","2","7","1","7","test","","","","","2","202.940236497283","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","plot","703949","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70","3","3","70","5","14","test","","","","","1","271.33115580769","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","717251","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70_subplot_1","3","3","70","5","14","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","717252","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70_subplot_2","3","3","70","5","14","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","717253","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70_subplot_3","3","3","70","5","14","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","plot","703921","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_71","3","3","71","6","14","test","","","","","1","204.003709158348","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","subplot","717146","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_71_subplot_1","3","3","71","6","14","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","subplot","717147","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_71_subplot_2","3","3","71","6","14","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","subplot","717148","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_71_subplot_3","3","3","71","6","14","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","plot","703801","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_72","3","3","72","6","13","test","","","","","1","230.496453900709","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","subplot","716213","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_72_subplot_1","3","3","72","6","13","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","subplot","716214","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_72_subplot_2","3","3","72","6","13","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703615","TX18OCS9100","","subplot","716215","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_72_subplot_3","3","3","72","6","13","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","plot","703666","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_73","3","3","73","6","12","test","","","","","2","240.122813115514","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","subplot","716900","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_73_subplot_1","3","3","73","6","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","subplot","716901","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_73_subplot_2","3","3","73","6","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","subplot","716902","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_73_subplot_3","3","3","73","6","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","plot","703663","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_74","3","3","74","6","11","test","","","","","3","271.610896610897","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","subplot","716510","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_74_subplot_1","3","3","74","6","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","subplot","716511","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_74_subplot_2","3","3","74","6","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703586","FLLA17069-65","","subplot","716512","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_74_subplot_3","3","3","74","6","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703555","TX18OCS9104","","plot","703933","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_75","3","3","75","6","10","test","","","","","2","224.728487886383","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703555","TX18OCS9104","","subplot","716444","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_75_subplot_1","3","3","75","6","10","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703555","TX18OCS9104","","subplot","716445","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_75_subplot_2","3","3","75","6","10","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703555","TX18OCS9104","","subplot","716446","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_75_subplot_3","3","3","75","6","10","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703555","TX18OCS9104","","plot","703917","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_76","3","3","76","6","9","test","","","","","2","281.506338553318","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703555","TX18OCS9104","","subplot","716852","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_76_subplot_1","3","3","76","6","9","test","","","","","","","","","","","","","","1"
